date,btc_price,btc_mcap,alt_mcap,total_mcap,btc_dominance,alt_share,eth_btc,n_alts
2019-06-06,7776.71332612507,137995871311.0676,101813799470.17711,239809670781.2447,0.5754391424728987,0.42456085752710127,0.03182433810513176,10
2019-06-07,8023.950093045,142398874425.05167,103262529983.33325,245661404408.38492,0.5796550531329263,0.4203449468670737,0.031184878605106086,10
2019-06-08,7939.80515488019,140917883639.34723,101026003338.95523,241943886978.30246,0.5824403558994848,0.41755964410051516,0.030810135188583398,10
2019-06-09,7634.06575073057,135505562736.9976,95524259520.48996,231029822257.48755,0.5865284464703169,0.4134715535296831,0.030264289772777613,10
2019-06-10,7993.30253857393,141897744724.659,100842749810.10869,242740494534.7677,0.5845656077969924,0.4154343922030076,0.030869133760125952,10
2019-06-11,7922.48362711864,140654723194.9171,100463084834.0634,241117808028.98053,0.5833444005845121,0.4166555994154879,0.03102573920499629,10
2019-06-12,8146.75612507306,144649767681.24728,103423929963.83504,248073697645.08234,0.5830919160490642,0.4169080839509358,0.031872396338755556,10
2019-06-13,8232.77734137931,146192657169.59814,103222914338.02905,249415571507.6272,0.5861408583510493,0.41385914164895066,0.031014600519529936,10
2019-06-14,8698.00481502046,154472258474.2654,104806672623.28496,259278931097.55035,0.5957763626237228,0.4042236373762772,0.030439558125691518,10
2019-06-15,8850.58481601403,157198156055.2938,106753480874.69603,263951636929.9898,0.595556662893471,0.404443337106529,0.030399933224548117,10
2019-06-16,9019.51700672121,160213273127.52393,109217369416.40605,269430642543.93,0.594636421510228,0.405363578489772,0.02991828925001482,10
2019-06-17,9340.57218877849,165931690523.78326,111521599909.76154,277453290433.5448,0.59805270380647,0.40194729619353,0.029303782406663773,10
2019-06-18,9047.13274447691,160737284620.8722,106840255365.81078,267577539986.68298,0.6007129171935428,0.3992870828064572,0.029147605031047966,10
2019-06-19,9285.05567656341,164984922415.72528,108750597824.42082,273735520240.14612,0.6027165282422436,0.39728347175775636,0.02896448308707493,10
2019-06-20,9546.71977819988,169651581216.84033,108142027263.9909,277793608480.83124,0.6107108876428555,0.3892891123571445,0.02850586448694747,10
2019-06-21,10083.4863136762,179207044545.61115,112819554610.12915,292026599155.7403,0.6136668545389541,0.3863331454610459,0.029241165563230642,10
2019-06-22,10685.2952327878,189921423980.12433,118983233692.92352,308904657673.04785,0.6148221441877441,0.38517785581225594,0.028825574119859587,10
2019-06-23,10794.4276963764,191885576856.1899,117701364122.88231,309586940979.0722,0.6198115988011303,0.38018840119886965,0.028399236721504698,10
2019-06-24,11004.2069094681,195639033390.66055,118462069721.73395,314101103112.39453,0.6228536972716558,0.37714630272834415,0.028152755833448655,10
2019-06-25,11726.2638308007,208497571410.05035,118579878435.28961,327077449845.33997,0.6374562707048113,0.36254372929518874,0.026962715883663255,10
2019-06-26,12863.4606849795,228743908514.98795,119623535506.00522,348367444020.99316,0.656616777603373,0.343383222396627,0.02596774395770086,10
2019-06-27,11109.7978418469,197579198121.0736,105217112261.12242,302796310382.19604,0.6525152102140376,0.3474847897859624,0.02639247269933894,10
2019-06-28,12358.2079582116,219806390394.21695,110590317014.81985,330396707409.0368,0.6652802085042961,0.33471979149570386,0.025039729383121503,10
2019-06-29,11944.3515473407,212471408601.20145,114551783154.39005,327023191755.5915,0.649713579824629,0.35028642017537104,0.02666781757662773,10
2019-06-30,10842.6167109877,192893862979.7983,105103672624.39561,297997535604.1939,0.6473001952472643,0.35269980475273566,0.026899474923094868,10
2019-07-01,10569.5517282291,188054836533.4531,107158033499.4522,295212870032.9053,0.6370143568350931,0.3629856431649069,0.027802729984085315,10
2019-07-02,10766.0833162186,191572815076.09036,105020455501.74283,296593270577.8332,0.6459108620464032,0.35408913795359676,0.026989558391182996,10
2019-07-03,11952.0248935126,212701280671.49295,107926446381.59312,320627727053.08606,0.6633901647447857,0.33660983525521426,0.025272471660197564,10
2019-07-04,11177.0103787551,198932256881.84424,102668282453.89674,301600539335.74097,0.6595885316385106,0.3404114683614894,0.02536359842200953,10
2019-07-05,10998.3991004676,195779255924.42004,102587690334.72336,298366946259.14343,0.6561693859827826,0.3438306140172174,0.026172771179049464,10
2019-07-06,11208.225600526,199539253818.18237,103778864555.49623,303318118373.6786,0.6578547133552904,0.34214528664470956,0.025630652006949632,10
2019-07-07,11456.1836039158,203975542702.9202,107335047591.3185,311310590294.2387,0.6552155598373008,0.34478444016269916,0.026727800564023543,10
2019-07-08,12319.6228758036,219376353956.16104,108770341741.55368,328146695697.7147,0.6685313514729041,0.3314686485270959,0.025433107298178475,10
2019-07-09,12579.107616014,224021230975.77808,106386974141.81001,330408205117.5881,0.6780135223822659,0.32198647761773413,0.02451231545784788,10
2019-07-10,12106.7829313267,215629126479.1789,98784046600.72891,314413173079.90784,0.6858145425871738,0.3141854574128262,0.023848710218083918,10
2019-07-11,11294.678028346,201183259641.46625,90327016396.21266,291510276037.6789,0.6901412271842605,0.3098587728157395,0.02368696158896716,10
2019-07-12,11813.3237158971,210445706655.52036,95305621694.57591,305751328350.09625,0.6882904083888475,0.3117095916111525,0.02335266575845554,10
2019-07-13,11346.837148159,202155589033.93988,92374003144.03932,294529592177.9792,0.6863676669602039,0.3136323330397961,0.023679605676121138,10
2019-07-14,10283.0757891292,183222223011.25137,82408781988.24739,265631004999.49878,0.6897621872552004,0.31023781274479956,0.022399521412954353,10
2019-07-15,10926.3802741087,194704461534.6134,83594881468.83789,278299343003.4513,0.6996224261018065,0.30037757389819353,0.021102904364785163,10
2019-07-16,9471.14086475745,168791758444.18518,75264595228.50275,244056353672.68793,0.6916097692361552,0.30839023076384475,0.021011366411692402,10
2019-07-17,9674.88246113384,172438862979.07385,79257805588.76141,251696668567.83527,0.6851058615922822,0.31489413840771785,0.02180195114261978,10
2019-07-18,10679.8906896552,190367634570.60635,84965143992.63925,275332778563.2456,0.6914092668660508,0.30859073313394925,0.021277539337782446,10
2019-07-19,10532.2027291058,187750651266.9553,84032465217.56137,271783116484.51666,0.6908105760780447,0.30918942392195525,0.020986245614738174,10
2019-07-20,10862.6485479252,193665325162.4292,87669360702.28603,281334685864.7152,0.6883805477706244,0.3116194522293756,0.021235341702677022,10
2019-07-21,10589.7064907656,188818886061.12653,85675119807.19888,274494005868.3254,0.6878798153126259,0.3121201846873741,0.021310511988342527,10
2019-07-22,10318.5609251899,184004626629.3892,82778022913.68585,266782649543.07504,0.6897173670946678,0.3102826329053322,0.02103138479664403,10
2019-07-23,9866.64894038574,175963591454.6841,79883155924.14,255846747378.8241,0.6877695075565704,0.3122304924434296,0.02152315928473033,10
2019-07-24,9792.78753652835,174663348864.6462,81825994145.86842,256489343010.51465,0.6809770215579132,0.3190229784420868,0.02214368909152216,10
2019-07-25,9897.18678603156,176543962471.5269,81699712448.7032,258243674920.2301,0.6836332488145557,0.31636675118544433,0.022192030221573775,10
2019-07-26,9836.69678813559,175485365597.111,83469135592.64413,258954501189.75513,0.6776687209175788,0.3223312790824212,0.02230071339988265,10
2019-07-27,9446.67205207481,168545324729.98972,79323810127.76743,247869134857.75714,0.6799770565492618,0.32002294345073823,0.021874980301056664,10
