date,open,high,low,close,volume_btc,sma20,sma50,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_pctb,bb_width,obv
2023-03-26,28081.0,29380.0,26688.0,28004.0,20030.566019,20555.35,22924.6616,25459.14005,23453.071063,22502.643851,65.108523,950.427212,-226.16521,1176.592422,20555.35,28252.008659,12858.691341,0.983889,0.748872,4445899.808643
2023-04-02,27992.0,29170.0,26541.0,28186.0,13118.046112,21149.15,22694.5562,25556.3976,24181.213977,22923.633196,65.456635,1257.580781,70.583988,1186.996793,21149.15,29265.117306,13033.182694,0.933519,0.767498,4459017.854755
2023-04-09,28179.0,28782.0,27236.0,28340.0,7901.801461,21753.35,22472.0082,25659.93265,24821.027211,23324.845552,65.767855,1496.181659,355.703523,1140.478137,21753.35,30117.665639,13389.034361,0.893735,0.769014,4466919.656216
2023-04-16,28353.0,31035.0,28184.0,30330.0,12589.546663,22448.65,22308.8414,25766.7117,25668.561486,23843.745881,69.581635,1824.815605,649.525939,1175.289666,22448.65,31226.998279,13670.301721,0.948908,0.782083,4479509.202879
2023-04-23,30328.0,30483.0,27137.0,27596.0,14488.022986,22972.75,22180.2514,25850.53195,25965.090488,24121.690631,59.735142,1843.399858,888.300723,955.099135,22972.75,31665.736803,14279.763197,0.765918,0.756809,4465021.179892
2023-04-30,27594.0,30022.0,26981.0,29235.0,17933.423719,23579.95,22139.0508,25942.90645,26468.15349,24500.454288,63.105768,1967.699203,1104.180419,863.518784,23579.95,32241.20918,14918.69082,0.826457,0.734629,4482954.603612
2023-05-07,29254.0,29851.0,27666.0,28472.0,13731.949517,24166.1,22103.1976,26027.91665,26776.437569,24794.642859,60.564037,1981.79471,1279.703277,702.091433,24166.1,32478.571255,15853.628745,0.759002,0.687945,4469222.654094
2023-05-14,28485.0,28667.0,25800.0,26933.0,16924.064842,24671.35,22052.8788,26111.6223,26800.524096,24953.039684,55.691573,1847.484412,1393.259504,454.224908,24671.35,32341.921876,17000.778124,0.647424,0.62182,4452298.589253
2023-05-21,26933.0,27666.0,26374.0,26750.0,10710.811188,25178.1,21990.0992,26192.3711,26792.751159,25086.147856,55.123676,1706.603303,1455.928264,250.675039,25178.1,31937.810997,18418.389003,0.61627,0.536952,4441587.778065
2023-05-28,26753.0,28248.0,25878.0,28072.0,10115.878706,25725.75,22019.8372,26285.06515,26989.558673,25307.322089,58.422106,1682.236584,1501.189928,181.046656,25725.75,31485.882251,19965.617749,0.703663,0.447811,4451703.65677
2023-06-04,28071.0,28452.0,26519.0,27125.0,10353.818916,26037.75,22151.2808,26365.75535,27010.3958,25441.964897,55.287246,1568.430903,1514.638123,53.79278,26037.75,31375.797916,20699.702084,0.60184,0.410024,4441349.837854
2023-06-11,27114.0,27388.0,25350.0,25941.0,17485.365561,26198.95,22249.527,26437.8167,26845.873369,25478.93046,51.561983,1366.942909,1485.09908,-118.156171,26198.95,31316.294017,21081.605983,0.474796,0.390653,4423864.472294
2023-06-18,25940.0,26785.0,24756.0,26340.0,14002.604535,26328.65,22390.4378,26517.92175,26768.046697,25542.713389,52.718181,1225.333308,1433.145926,-207.812618,26328.65,31320.694442,21336.605558,0.501137,0.37921,4437867.076829
2023-06-25,26336.0,31458.0,26260.0,30477.0,21853.945496,26705.65,22582.8562,26619.623,27338.654897,25908.216101,62.668164,1430.438797,1432.6045,-2.165703,26705.65,31754.718757,21656.581243,0.87347,0.378127,4459721.022325
2023-07-02,30480.0,31268.0,29508.0,30616.0,14581.528276,27147.0,22779.1392,26723.86535,27842.861836,26256.940834,62.95028,1585.921002,1463.2678,122.653202,27147.0,31936.302037,22357.697963,0.862161,0.352842,4474302.550601
2023-07-09,30616.0,31500.0,29722.0,30167.0,9795.090879,27440.55,22930.563,26822.69945,28200.421554,26546.574846,61.337807,1653.846707,1501.383582,152.463126,27440.55,32214.559572,22666.540428,0.785551,0.347953,4464507.459722
2023-07-16,30170.0,31818.0,29961.0,30253.0,12118.326587,27775.1,23069.1724,26922.43575,28516.202853,26821.124858,61.54101,1695.077995,1540.122464,154.955531,27775.1,32348.590741,23201.609259,0.770898,0.329323,4476625.786308
2023-07-23,30247.0,30414.0,29521.0,30085.0,8920.718467,28157.95,23207.12,27022.75785,28757.55626,27062.893387,60.867991,1694.662874,1571.030546,123.632327,28157.95,32117.666276,24198.233724,0.743332,0.28125,4467705.067842
2023-07-30,30085.0,30099.0,28842.0,29279.0,9298.363239,28512.75,23306.3,27128.91485,28837.778374,27227.049432,57.61269,1610.728942,1578.970225,31.758717,28512.75,31391.493815,25634.006185,0.633088,0.201927,4458406.704602
2023-08-06,29279.0,30025.0,28574.0,29042.0,8816.549197,28562.15,23456.86,27234.85425,28869.197086,27361.490215,56.653234,1507.706871,1564.717554,-57.010684,28562.15,31441.617887,25682.682113,0.583323,0.201628,4449590.155405
2023-08-13,29041.0,30210.0,28671.0,29284.0,7968.419147,28626.15,23651.4,27339.85945,28933.012919,27503.898347,57.432766,1429.114572,1537.596958,-108.482386,28626.15,31510.046411,25742.253589,0.614056,0.201487,4457558.574553
2023-08-20,29280.0,29659.0,25601.0,26192.0,13482.723868,28526.45,23775.1,27429.64075,28511.318624,27406.720692,46.040166,1104.597932,1450.997153,-346.399221,28526.45,31596.20064,25456.69936,0.119766,0.215221,4444075.850685
2023-08-27,26193.0,26800.0,25350.0,26090.0,10119.216349,28413.95,23860.2,27512.30535,28138.808066,27309.185826,45.717988,829.62224,1326.72217,-497.09993,28413.95,31662.495673,25165.404327,0.142309,0.228659,4433956.634335
2023-09-03,26087.0,28142.0,25333.0,25970.0,13936.496905,28195.95,23991.22,27596.12035,27805.145287,27209.986876,45.316218,595.158411,1180.409418,-585.251007,28195.95,31485.82565,24906.07435,0.161697,0.233358,4420020.13743
2023-09-10,25972.0,26429.0,25386.0,25836.0,7978.424887,28107.95,24131.74,27680.1779,27502.199858,27108.21007,44.842317,393.989788,1023.125492,-629.135704,28107.95,31548.03584,24667.86416,0.169783,0.244777,4412041.712543
2023-09-17,25839.0,26878.0,24920.0,26535.0,11408.33032,27972.95,24281.42,27770.35635,27353.39988,27065.750065,47.902901,287.649815,876.030357,-588.380542,27972.95,31437.351332,24508.548668,0.292468,0.247697,4423450.042862
2023-09-24,26533.0,27486.0,26148.0,26248.0,9450.056297,27861.75,24417.48,27867.05455,27183.33836,27005.175986,46.755744,178.162374,736.45676,-558.294386,27861.75,31396.986223,24326.513777,0.271762,0.25377,4413999.986565
2023-10-01,26215.0,28053.0,25977.0,27995.0,10135.138802,27914.85,24592.1,27969.96625,27308.209381,27078.496283,53.980144,229.713098,635.108028,-405.39493,27914.85,31424.501337,24405.198663,0.511419,0.251454,4424135.125367
2023-10-08,27995.0,28592.0,27170.0,27933.0,9326.188962,27974.0,24759.28,28072.00995,27404.331015,27141.792855,53.70166,262.53816,560.594054,-298.055894,27974.0,31442.767562,24505.232438,0.49409,0.247999,4414808.936405
2023-10-15,27930.0,27996.0,26533.0,27174.0,7985.157763,27929.1,24890.2,28172.30455,27368.895474,27144.178569,50.281775,224.716905,493.418624,-268.701719,27929.1,31414.837162,24443.362838,0.391687,0.249613,4406823.778641
2023-10-22,27161.0,30364.0,27123.0,30002.0,14221.680564,28072.95,25072.1,28284.76605,27773.988478,27355.869046,60.400686,418.119432,478.358786,-60.239354,28072.95,31650.331695,24495.568305,0.769618,0.254863,4421045.459205
2023-10-29,30007.0,35198.0,29898.0,34538.0,19038.672149,28502.8,25436.66,28420.52835,28814.605635,27887.878746,70.700979,926.726889,568.032407,358.694483,28502.8,32919.688932,24085.911068,1.183196,0.309927,4440084.131354
2023-11-05,34549.0,35968.0,34061.0,35045.0,10095.032298,28938.05,25812.44,28558.96985,29773.127845,28418.035876,71.590478,1355.091969,725.444319,629.64765,28938.05,34073.775167,23802.324833,1.094556,0.354946,4450179.163652
2023-11-12,35043.0,37978.0,34530.0,37086.0,10216.129608,29268.5,26225.68,28703.49605,30898.1851,29060.107293,74.894756,1838.077807,947.971017,890.106791,29268.5,35492.889817,23044.110183,1.127973,0.42533,4460395.29326
2023-11-19,37085.0,37975.0,35002.0,37426.0,11542.983843,29609.0,26631.92,28847.14305,31902.464315,29679.803049,75.407888,2222.661267,1202.909067,1019.7522,29609.0,36766.169664,22451.830336,1.046096,0.483446,4471938.277103
2023-11-26,37426.0,38437.0,35651.0,37460.0,11373.597745,29973.65,27039.3,28991.49065,32757.469805,30256.113934,75.4619,2501.355871,1462.598428,1038.757444,29973.65,37908.293439,22039.006561,0.971751,0.529441,4483311.874848
2023-12-03,37467.0,40210.0,36727.0,39989.0,10850.513762,30460.45,27504.1,29144.7887,33870.012912,30977.068457,79.133091,2892.944455,1748.667633,1144.276822,30460.45,39518.95481,21401.94519,1.025945,0.594772,4494162.38861
2023-12-10,39988.0,44729.0,39988.0,43786.0,11589.77897,31145.5,28043.26,29312.84885,35395.549387,31925.878201,83.197644,3469.671186,2092.868344,1376.802842,31145.5,41900.275655,20390.724345,1.087669,0.690615,4505752.16758
2023-12-17,43786.0,43801.0,40181.0,41345.0,14219.497082,31748.8,28537.86,29470.0094,36310.849481,32623.590927,73.311266,3687.258554,2411.746386,1275.512169,31748.8,43338.386336,20159.213664,0.914001,0.73008,4491532.670498
2023-12-24,41337.0,44409.0,40513.0,43033.0,11963.418966,32448.35,29056.14,29635.34835,37345.026484,33394.658266,75.481054,3950.368218,2719.470752,1230.897466,32448.35,44952.841645,19943.858355,0.923234,0.770732,4503496.089464
2023-12-31,43015.0,43812.0,41306.0,42258.0,11589.708035,33097.05,29483.6,29803.9936,38100.868564,34051.202098,72.564129,4049.666466,2985.509895,1064.156571,33097.05,46208.964009,19985.135991,0.849337,0.792331,4491906.381429
2024-01-07,42258.0,45922.0,41454.0,43944.0,18364.552349,33984.65,29908.14,29983.5451,38999.811862,34784.001943,74.841879,4215.809919,3231.5699,984.240019,33984.65,47503.7578,20465.5422,0.868343,0.795601,4510270.933779
2024-01-14,43936.0,49048.0,41509.0,41715.0,23692.814051,34765.9,30267.52,30165.4019,39417.533114,35297.409206,66.930558,4120.123908,3409.280701,710.843206,34765.9,48175.278508,21356.521492,0.759113,0.77141,4486578.119728
2024-01-21,41701.0,43566.0,40258.0,41560.0,11584.37782,35545.4,30639.98,30344.13615,39747.143404,35761.30482,66.404892,3985.838583,3524.592278,461.246306,35545.4,48627.423489,22463.376511,0.72988,0.736074,4474993.741908
2024-01-28,41555.0,42824.0,38505.0,42026.0,16386.714802,36354.9,31044.72,30524.91165,40097.736726,36225.356315,67.237989,3872.380411,3594.149904,278.230507,36354.9,48927.223698,23782.576302,0.725539,0.691644,4491380.456709
2024-02-04,42027.0,43853.0,41804.0,42570.0,13184.76256,37156.65,31410.2,30703.88565,40478.084922,36695.329922,68.22849,3782.755001,3631.870924,150.884077,37156.65,49153.796215,25159.503785,0.72561,0.64576,4504565.219269
2024-02-11,42568.0,48601.0,42244.0,48313.0,13617.793771,38259.9,31905.22,30910.90945,41683.456473,37555.898075,76.355619,4127.558397,3731.008418,396.549979,38259.9,50098.648885,26421.151115,0.924585,0.618859,4518183.01304
2024-02-18,48313.0,52884.0,47720.0,52130.0,13464.631794,39466.65,32499.26,31135.92745,43290.617015,38635.461181,80.014743,4655.155834,3915.837902,739.317933,39466.65,51784.656872,27148.643128,1.014018,0.624224,4531647.644834
2024-02-25,52155.0,53015.0,50519.0,51722.0,10884.799679,40656.1,33090.04,31356.0288,44587.752859,39604.834427,78.614275,4982.918432,4129.254008,853.664425,40656.1,52883.439545,28428.760455,0.952506,0.601501,4520762.845154
2024-03-03,51738.0,64000.0,50909.0,63142.0,21368.209233,42454.5,33791.8,31627.1589,47442.252419,41348.328173,86.00032,6093.924246,4522.188055,1571.736191,42454.5,56643.953753,28265.046247,1.228975,0.668455,4542131.054388
2024-03-10,63140.0,70184.0,59313.0,69026.0,26671.212687,44405.7,34612.24,31928.63305,50762.82897,43398.526086,88.251723,7364.302884,5090.611021,2273.691863,44405.7,61619.294722,27192.105278,1.215141,0.775288,4568802.267074
2024-03-17,69013.0,73794.0,64522.0,68352.0,26080.061329,46096.4,35415.56,32222.06455,53468.855282,45246.931561,86.535005,8221.923721,5716.873561,2505.05016,46096.4,65592.161933,26600.638067,1.07078,0.845869,4542722.205745
2024-03-24,68344.0,68902.0,60760.0,67188.0,21200.510008,47703.55,36192.52,32514.4107,55579.492931,46872.19589,83.513588,8707.297041,6314.958257,2392.338784,47703.55,68543.354188,26863.745812,0.967482,0.873721,4521521.695737
2024-03-31,67208.0,71754.0,66407.0,71285.0,12560.612515,49413.5,37011.62,32823.60475,57995.724788,48680.55175,85.440504,9315.173038,6915.001213,2400.171825,49413.5,72024.829147,26802.170853,0.98364,0.915188,4534082.308252
2024-04-07,71296.0,71296.0,64511.0,69358.0,13827.362014,51010.1,37846.86,33121.64455,59743.767128,50212.214583,80.664968,9531.552545,7438.31148,2093.241065,51010.1,74502.48737,27517.71263,0.890507,0.921088,4520254.946238
2024-04-14,69336.0,72756.0,61308.0,65749.0,18208.351881,52424.55,38577.14,33403.7396,60667.649109,51363.087577,72.492703,9304.561531,7811.56149,1493.000041,52424.55,75889.749377,28959.350623,0.783919,0.895199,4502046.594357
2024-04-21,65748.0,66900.0,59629.0,64950.0,16691.964261,53672.6,39306.7,33682.07445,61326.472323,52369.525534,70.78296,8956.946788,8040.63855,916.308239,53672.6,77014.276576,30330.923424,0.741572,0.86978,4485354.630096
2024-04-28,64951.0,67241.0,62405.0,63098.0,9998.143286,54638.2,40030.0,33951.9744,61599.015042,53164.227347,66.847456,8434.787696,8119.468379,315.319317,54638.2,77861.528638,31414.871362,0.68214,0.850077,4475356.48681
2024-05-05,63106.0,64714.0,56500.0,64021.0,14339.549291,55772.0,40775.42,34226.6953,61971.628113,53968.432728,67.808103,8003.195384,8096.21378,-93.018396,55772.0,78497.46011,33046.53989,0.681492,0.814942,4489696.036101
2024-05-12,64024.0,65513.0,60176.0,61462.0,9240.043037,56693.45,41443.22,34487.47445,61893.223788,54523.511786,62.408707,7369.712002,7950.913424,-581.201422,56693.45,78763.090971,34623.809029,0.608034,0.778561,4480455.993064
2024-05-19,61446.0,67654.0,60758.0,66275.0,11713.430403,57894.3,42226.22,34772.7895,62567.343205,55393.992394,67.62957,7173.350811,7795.400902,-622.050091,57894.3,79294.899675,36493.700325,0.695805,0.739299,4492169.423467
2024-05-26,66255.0,71958.0,66074.0,68489.0,10591.109922,59121.55,43077.18,35065.51125,63478.367327,56363.992957,69.713354,7114.37437,7659.195595,-544.821225,59121.55,79989.910161,38253.189839,0.724441,0.705948,4502760.53339
2024-06-02,68471.0,70601.0,66624.0,67752.0,9515.263521,60423.4,43905.42,35348.91295,64135.849277,57207.549035,68.140869,6928.300242,7513.016525,-584.716282,60423.4,79994.00395,40852.79605,0.687235,0.647782,4493245.269868
2024-06-09,67744.0,71949.0,67590.0,69640.0,12201.886164,61827.4,44688.68,35638.6978,64982.641696,58128.471328,70.007273,6854.170367,7381.247293,-527.076926,61827.4,79742.400591,43912.399409,0.718046,0.579517,4505447.156032
2024-06-16,69649.0,70167.0,64936.0,66622.0,11500.433817,63057.2,45408.8,35912.2377,65234.850666,58757.6216,63.593866,6477.229065,7200.443648,-723.214582,63057.2,78583.827562,47530.572438,0.614796,0.492462,4493946.722215
2024-06-23,66622.0,67260.0,63136.0,63154.0,10354.171851,64086.4,46068.54,36169.78445,64914.719794,59083.27926,57.118464,5831.440534,6926.643025,-1095.202491,64086.4,76451.510358,51721.289642,0.462297,0.385889,4483592.550364
2024-06-30,63152.0,63302.0,58456.0,62676.0,12914.10372,64804.55,46717.0,36424.6196,64570.301364,59349.406722,56.268019,5220.894642,6585.493348,-1364.598706,64804.55,74877.822189,54731.277811,0.394347,0.310882,4470678.446644
2024-07-07,62676.0,63794.0,53550.0,55829.0,13041.217262,64989.5,47231.88,36652.46375,63225.48577,59088.635854,45.758183,4136.849916,6095.764662,-1958.914746,64989.5,74226.233329,55752.766671,0.004127,0.284253,4457637.229383
2024-07-14,55852.0,61424.0,54296.0,60823.0,14564.955006,65444.55,47862.76,36904.90485,62855.872574,59217.107272,52.697982,3638.765303,5604.36479,-1965.599488,65444.55,72707.854605,58181.245395,0.181856,0.221968,4472202.184389
2024-07-21,60827.0,68364.0,60685.0,68158.0,16525.488906,65695.35,48645.08,37191.07735,63671.584486,59879.395622,60.659392,3792.188864,5241.929605,-1449.740741,65695.35,72969.702625,58420.997375,0.669269,0.221457,4488727.673295
2024-07-28,68170.0,69404.0,63424.0,68264.0,13135.046203,65657.25,49424.68,37478.49405,64378.10995,60500.477428,60.762171,3877.632522,4969.070188,-1091.437666,65657.25,72869.139236,58445.360764,0.680726,0.219683,4501862.719498
2024-08-04,68240.0,70016.0,57155.0,58142.0,16139.824887,65146.75,50063.68,37715.8559,63418.708419,60325.775396,47.894605,3092.933023,4593.842755,-1500.909732,65146.75,72944.978411,57348.521589,0.050876,0.239405,4485722.894611
2024-08-11,58137.0,62729.0,49577.0,58725.0,24635.817873,64723.6,50716.38,37952.61625,62696.599431,60207.199441,48.570167,2489.399991,4172.954202,-1683.554212,64723.6,72940.082031,56507.117969,0.134965,0.253894,4510358.712484
2024-08-18,58718.0,61809.0,56138.0,58430.0,17789.46267,64080.85,51365.58,38187.1664,62040.199519,60075.555038,48.22942,1964.644481,3731.292258,-1766.647777,64080.85,72153.616125,56008.083875,0.150005,0.251956,4492569.249814
