date,open,high,low,close,volume_btc,sma20,sma50,sma200,ema12,ema26,rsi14,macd,macd_signal,macd_hist,bb_mid,bb_upper,bb_lower,bb_pctb,bb_width,obv
2021-09-30,47118.02,52956.47,39573.21,43834.43,69842.360024,26912.6925,15208.9744,,37512.926717,27603.015259,63.713993,9909.911458,8540.161254,1369.750204,26912.6925,61849.079225,-8023.694225,0.742179,2.596276,4359575.194271
2021-10-31,43835.47,67016.5,43291.07,61359.44,79184.409966,29554.2775,16341.478,,41181.621068,30103.491166,71.807831,11078.129902,9047.754983,2030.374919,29554.2775,66464.352264,-7355.797264,0.930847,2.497782,4438759.604237
2021-11-30,61356.57,69000.0,53308.93,56974.12,72200.802933,32081.9265,17394.4386,,43611.236288,32093.908116,67.73624,11517.328172,9541.669621,1975.658551,32081.9265,69232.144853,-5068.291853,0.835021,2.315959,4366558.801304
2021-12-31,57027.28,59099.64,41967.5,46214.37,71896.379027,33961.279,18190.0418,,44011.718398,33139.868256,58.910157,10871.850142,9807.705725,1064.144417,33961.279,69960.339252,-2037.781252,0.670186,2.120006,4294662.422277
2022-01-31,46230.0,47989.0,32950.72,38491.92,71877.262417,35413.5655,18760.9268,,43162.518644,33536.316533,53.520008,9626.202111,9771.405002,-145.202891,35413.5655,69639.333841,1187.797159,0.544971,1.932919,4222785.15986
2022-02-28,38483.56,45850.0,34324.05,43178.98,57983.831084,37115.8665,19346.9064,,43165.051161,34250.587901,56.142901,8914.463259,9600.016654,-685.553394,37115.8665,69267.66569,4964.06731,0.594289,1.73251,4280768.990944
2022-03-31,43221.71,48234.0,37169.52,45517.27,57987.404933,38823.893,20054.2718,,43526.930982,35085.156945,57.433424,8441.774037,9368.36813,-926.594094,38823.893,68881.819901,8765.966099,0.611341,1.548424,4338756.395877
2022-04-30,45522.53,47458.48,37597.36,37639.8,44068.718261,40123.133,20600.7698,,42621.218523,35274.389764,51.893407,7346.828759,8964.060256,-1617.231497,40123.133,67497.893952,12748.372048,0.454642,1.364538,4294687.677616
2022-05-31,37638.78,40050.19,25401.05,31762.76,101068.011047,41172.36,21097.4526,,40950.686443,35014.269041,48.160924,5936.417402,8358.531685,-2422.114284,41172.36,65394.837403,16949.882597,0.305767,1.176638,4193619.666569
2022-06-30,31777.06,31962.79,17592.78,19924.89,108871.420367,41477.8005,21311.107,,37715.948528,33896.53726,41.660914,3819.411268,7450.707602,-3631.296334,41477.8005,64433.69345,18521.90755,0.030558,1.1069,4084748.246203
2022-07-31,19960.61,24676.0,18763.96,23322.53,72526.941481,41658.9175,21627.712,,35501.576447,33113.277463,43.997156,2388.298984,6438.225878,-4049.926894,41658.9175,63972.852904,19344.982096,0.089127,1.071268,4157275.187683
2022-08-31,23287.38,25212.0,19526.0,20059.0,48016.696954,41212.228,21901.1778,,33125.795455,32146.293947,42.247107,979.501508,5346.481004,-4366.979496,41212.228,64841.420056,17583.035944,0.052392,1.146708,4109258.490729
2022-09-30,20049.0,22781.0,18157.0,19425.0,69429.740009,40526.409,22135.1692,,31017.98077,31203.975877,41.898441,-185.995107,4239.985782,-4425.980889,40526.409,65792.320219,15260.497781,0.082413,1.246886,4039828.75072
2022-10-31,19419.0,21078.0,18183.0,20498.0,41421.326228,39289.261,22404.7822,,29399.52219,30410.940627,42.759458,-1011.418437,3189.704938,-4201.123375,39289.261,65898.022042,12680.499958,0.146897,1.354506,4081250.076948
2022-11-30,20493.0,21473.0,15479.0,17170.0,105516.73488,37208.632,22616.226,,27518.057238,29430.13021,40.742753,-1912.072973,2169.349356,-4081.422329,37208.632,63902.536555,10514.727445,0.124659,1.434823,3975733.342068
2022-12-31,17166.0,18373.0,16293.0,16528.0,55047.258348,35146.2685,22820.7206,,25827.279201,28474.416861,40.347421,-2647.13766,1206.051953,-3853.189613,35146.2685,61537.39496,8755.14204,0.147263,1.501788,3920686.08372
2023-01-31,16530.0,23954.0,16496.0,23127.0,66830.074961,34435.548,23203.8394,,25411.851632,28078.311909,46.133189,-2666.460277,431.549507,-3098.009784,34435.548,61313.045932,7558.050068,0.289628,1.561032,3987516.158681
2023-02-28,23134.0,25270.0,21376.0,23136.0,52376.321175,33840.4865,23592.6934,,25061.720611,27712.21473,46.140862,-2650.494119,-184.859218,-2465.6349,33840.4865,61161.669767,6519.303233,0.304099,1.614704,4039892.479856
2023-03-31,23146.0,29380.0,19569.0,28476.0,91021.630196,33189.78,24093.9512,,25586.994363,27768.791417,50.633816,-2181.797053,-584.246785,-1597.550268,33189.78,60370.757047,6008.802953,0.413289,1.637912,4130914.110052
2023-04-30,28476.0,31035.0,26981.0,29235.0,54259.113861,32293.7255,24602.824,,26148.226,27877.39946,51.256227,-1729.17346,-813.23212,-915.94134,32293.7255,58745.764222,5841.686778,0.442184,1.638215,4185173.223913
2023-05-31,29254.0,29851.0,25800.0,27219.0,56598.410014,31462.954,25065.2824,,26312.960461,27828.62913,49.472039,-1515.668668,-953.71943,-561.949238,31462.954,57452.617775,5473.290225,0.418353,1.65208,4128574.813899
2023-06-30,27220.0,31458.0,24756.0,30469.0,71466.220202,29918.432,25569.2824,,26952.35116,28024.212157,52.35156,-1071.860997,-977.347743,-94.513254,29918.432,51994.619265,7842.244735,0.51247,1.475758,4200041.034102
2023-07-31,30469.0,31818.0,28842.0,29231.0,42727.706876,28531.276,25982.9584,,27302.91252,28113.603849,51.155635,-810.691329,-944.016461,133.325131,28531.276,46789.252312,10273.299688,0.519162,1.279857,4157313.327226
2023-08-31,29221.0,30210.0,25350.0,25932.0,50175.380805,27517.1575,26286.3964,,27092.002901,27952.003564,48.008341,-860.000663,-927.213301,67.212638,27517.1575,43889.476766,11144.838234,0.45159,1.189972,4107137.946421
2023-09-30,25927.0,27486.0,24920.0,26966.0,40955.45868,26940.8615,26624.0096,,27072.61784,27878.966263,49.066069,-806.348423,-903.040326,96.691902,26940.8615,42519.566272,11362.156728,0.500807,1.156511,4148093.405101
2023-10-31,26965.0,35198.0,26533.0,34661.0,55244.789233,26514.9625,27125.3466,,28240.061249,28381.339132,56.206475,-141.277884,-750.687837,609.409954,26514.9625,40697.885039,12332.039961,0.787178,1.069805,4203338.194334
2023-11-30,34667.0,38457.0,34102.0,37719.0,47045.258261,26125.049,27713.7576,,29698.359518,29073.017715,58.685236,625.341803,-475.481909,1100.823712,26125.049,38511.966082,13738.131918,0.967992,0.948279,4250383.452595
2023-12-31,37731.0,44729.0,37628.0,42258.0,52986.957659,26355.959,28375.9162,,31630.6119,30049.68307,62.113082,1580.92883,-64.199761,1645.128592,26355.959,39726.036058,12985.881942,1.094688,1.014577,4303370.410253
2024-01-31,42258.0,49048.0,38505.0,42558.0,77911.640624,26895.721,29076.0628,,33311.748531,30976.225064,62.335512,2335.523466,415.744884,1919.778582,26895.721,41870.637213,11920.804787,1.02295,1.113554,4381282.050877
2024-02-29,42548.0,64000.0,41859.0,61161.0,60421.754651,28957.5265,30155.9156,,37596.248757,33212.134319,72.943318,4384.114438,1209.418795,3174.695643,28957.5265,49750.489731,8164.563269,1.274384,1.436101,4441703.805528
2024-03-31,61161.0,73794.0,59313.0,71285.0,90727.657322,31355.65,31395.0586,,42779.133563,36032.346592,76.776618,6746.786972,2316.89243,4429.894541,31355.65,58947.599915,3763.700085,1.223569,1.759935,4532431.46285
2024-04-30,71296.0,72756.0,59068.0,60632.0,62962.670571,33384.3,32437.1438,,45525.7284,37854.54314,66.155533,7671.185259,3387.750996,4283.434263,33384.3,63229.770183,3538.829817,0.95648,1.787994,4469468.792279
2024-05-31,60611.0,71958.0,56500.0,67477.0,50249.562384,35786.9,33658.261,,48902.847108,40048.799204,69.112266,8854.047904,4481.010378,4373.037526,35786.9,68362.230708,3211.569292,0.986413,1.820517,4519718.354663
2024-06-30,67513.0,71949.0,58456.0,62676.0,47883.580213,37895.8,34739.2346,,51021.793706,41724.888152,64.833977,9296.905555,5444.189413,3852.716141,37895.8,71677.703159,4113.896841,0.866767,1.782884,4471834.77445
2024-07-31,62676.0,70016.0,53550.0,64612.0,62820.7463,40267.9,35842.5508,,53112.594675,43420.22977,65.754587,9692.364904,6293.824511,3398.540393,40267.9,74554.177995,5981.622005,0.855012,1.702909,4534655.52075
2024-08-31,64612.0,65568.0,49577.0,58967.0,79689.038384,42389.85,36839.2316,,54013.272417,44571.84238,60.759852,9441.430037,6923.345616,2518.084421,42389.85,75777.765019,9001.934981,0.748251,1.575279,4454966.482366
2024-09-30,58967.0,66508.0,52546.0,63302.0,51789.118526,44398.6,37878.1368,,55442.30743,45959.261463,63.079207,9483.045967,7435.285687,2047.76028,44398.6,77743.235079,11053.964921,0.783455,1.502058,4506755.600892
2024-10-31,63331.0,73600.0,58867.0,70231.0,50183.885156,46753.35,39049.6568,,57717.490902,47757.168021,66.48873,9960.322881,7940.293125,2020.029756,46753.35,80409.378353,13097.321647,0.848788,1.439727,4556939.486047
2024-11-30,70202.0,99800.0,66798.0,96441.0,109139.407345,50151.6,40762.9124,,63674.95384,51363.377797,75.649188,12311.576043,8814.549709,3497.026334,50151.6,89055.276435,11247.923565,1.094923,1.551443,4666078.893392
2024-12-31,96471.0,108364.0,91315.0,93381.0,64130.818641,53358.9,42354.2108,,68245.114788,54475.794257,73.1356,13769.320531,9805.503873,3963.816658,53358.9,95294.616529,11423.183471,0.977184,1.571836,4601948.074752
2025-01-31,93347.0,109356.0,89164.0,102412.0,54258.23337,57118.55,44008.447,,73501.558667,58026.624312,75.701654,15474.934355,10939.38997,4535.544385,57118.55,102358.431717,11878.668283,1.000592,1.58407,4656206.308122
2025-02-28,102408.0,102754.0,78197.0,84321.0,46906.185773,59811.15,45115.0112,,75166.088103,59974.355844,62.767578,15191.732258,11789.858427,3401.873831,59811.15,104795.608126,14826.691874,0.772426,1.504216,4609300.122349
2025-03-31,84316.0,95152.0,76600.0,82538.0,54028.961296,62476.5,46102.9436,,76300.228394,61645.736893,61.649599,14654.491502,12362.785042,2291.706459,62476.5,106196.723442,18756.276558,0.72943,1.399573,4555271.161052
2025-04-30,82537.0,95857.0,74434.0,94181.0,49148.629039,65888.95,47081.7444,,79051.116334,64055.756382,65.918493,14995.359951,12889.300024,2106.059927,65888.95,108301.373248,23476.526752,0.833535,1.287391,4604419.790092
2025-05-31,94181.0,112000.0,93376.0,104646.0,36738.418204,69772.95,47999.0128,,82988.790744,67062.441095,69.233487,15926.349649,13496.709949,2429.6397,69772.95,111437.016045,28108.883955,0.918503,1.194276,4641158.208295
2025-06-30,104646.0,110587.0,98240.0,107179.0,27483.850145,73398.85,48987.0874,,86710.361399,70034.038051,69.99425,16676.323348,14132.632629,2543.690719,73398.85,114830.462386,31967.237614,0.907662,1.128944,4668642.05844
2025-07-31,107164.0,123236.0,105130.0,115750.0,41496.747723,77300.4,50555.2592,,91177.998107,73420.405602,72.474456,17757.592504,14857.624604,2899.9679,77300.4,119250.415225,35350.384775,0.958279,1.085376,4710138.806163
2025-08-31,115749.0,124517.0,107389.0,108269.0,48051.453156,80600.95,52019.8946,,93807.383013,76001.782965,67.249471,17805.600048,15447.219693,2358.380355,80600.95,121374.055521,39827.844479,0.839293,1.011728,4662087.353007
2025-09-30,108268.0,117968.0,107270.0,114065.0,46196.057796,84176.3,53471.392,,96923.939473,78821.280523,69.107718,18102.658949,15978.307544,2124.351405,84176.3,123493.331206,44859.268794,0.880099,0.934159,4708283.410803
2025-10-31,114079.0,126272.0,103530.0,109554.0,70012.311699,86595.95,54719.3502,,98867.025708,81097.778262,65.970367,17769.247445,16336.495524,1432.751921,86595.95,125905.934012,47285.965988,0.792013,0.907894,4638271.099104
2025-11-30,109554.0,111129.0,80537.0,90382.0,88160.271952,87550.8,55650.3016,,97561.637137,81785.498391,54.620917,15776.138746,16224.424169,-448.285423,87550.8,126249.762335,48851.837665,0.53658,0.884034,4550110.827152
2025-12-31,90369.0,94652.0,83814.0,87496.0,77464.690054,88894.0,56173.0328,,96013.077578,82208.49851,53.138903,13804.579067,15740.455148,-1935.876081,88894.0,125574.63771,52213.36229,0.480944,0.825267,4472646.137098
2026-01-31,87496.0,97939.0,75555.0,78635.0,80014.007215,89451.9,56606.2504,,93339.527181,81943.794917,48.764045,11395.732264,14871.510572,-3475.778307,89451.9,125138.536316,53765.263684,0.348446,0.797896,4392632.129883
2026-02-28,78644.0,79322.0,59930.0,66985.0,130934.800314,89667.35,57021.663,,89284.984538,80835.736034,43.673154,8449.248504,13587.058158,-5137.809654,89667.35,124751.718196,54582.981804,0.176746,0.782545,4261697.329569
2026-03-31,66982.0,76013.0,64955.0,68215.0,106447.768142,89847.5,57616.1246,,86043.448455,79900.866698,44.333922,6142.581757,12098.162878,-5955.581121,89847.5,124449.084169,55245.915831,0.187406,0.770229,4368145.097711
2026-04-30,68215.0,79500.0,65696.0,76310.0,39305.00313,90714.65,58278.745,,84545.994847,79634.876573,48.606934,4911.118274,10660.753957,-5749.635683,90714.65,122966.681807,58462.618193,0.276686,0.711066,4407450.10084
2026-05-31,76310.0,82833.0,72394.58,73567.99,27550.934557,91227.9495,58839.7594,,82857.071024,79185.477567,47.282943,3671.593457,9262.921857,-5591.3284,91227.9495,122011.883037,60444.015963,0.213163,0.674879,4379899.166283
2026-06-30,73568.0,73984.48,58035.28,58526.17,54735.208344,90642.708,59257.4868,,79113.855482,77655.158488,40.728952,1458.696994,7702.076884,-6243.379891,90642.708,123383.927165,57901.488835,0.00954,0.722424,4325163.95794
2026-07-31,58526.63,66920.74,57734.63,62817.96,30057.098713,88961.556,59878.5908,,76606.794639,76556.106748,43.150273,50.68789,6171.799086,-6121.111195,88961.556,123729.380586,54193.731414,0.124026,0.781637,4355221.056653
2026-08-31,62817.96,81454.98,62216.0,78447.16,54932.662953,88214.864,61049.0362,,76889.927771,76696.184767,51.000536,193.743004,4976.187869,-4782.444865,88214.864,123211.658686,53218.069314,0.360449,0.793444,4410153.719605
