date,btc_price,btc_mcap,alt_mcap,n_alts,eth_btc,alt_share
2016-12-17,789.60293220339,12672198174.115372,2011037041.4720654,7,0.009874335288809944,0.13696144016934278
2016-12-18,790.632966526008,12690122503.858097,2054532231.6060677,7,0.010001344026848777,0.13934081661908718
2016-12-19,790.279031677382,12685933293.70491,2024319502.83418,7,0.009629402440554222,0.13761282901341068
2016-12-20,799.777520748101,12839787154.972616,2019413276.5615995,7,0.009534639031460396,0.13590322614371617
2016-12-21,828.4836792519,13302288135.98647,2030852109.855132,7,0.009523332648702887,0.13244854460950398
2016-12-22,858.50143395675,13785965063.437328,2001707527.858215,7,0.008833872344110871,0.12678927285088537
2016-12-23,915.562438340152,14704000146.30472,1954235175.8780425,7,0.00782795287481138,0.11731345716287883
2016-12-24,891.155272063121,14313545362.84699,2011574593.488785,7,0.008127271451924092,0.12321959035333724
2016-12-25,896.003279310345,14393261024.898216,1992763873.0096846,7,0.008037189550892557,0.12161362413553468
2016-12-26,903.201246639392,14510491264.44795,1994100554.3715446,7,0.008016299802942689,0.1208209555414606
2016-12-27,925.950810461719,14877782797.919584,1985825667.837912,7,0.007725833386960681,0.11775805112353283
2016-12-28,979.960973991818,15747603995.545294,2078278358.243832,7,0.007779509687072897,0.11658768508601015
2016-12-29,973.462559438925,15645002161.928385,2177142158.1204605,7,0.008528930061644024,0.12215938323826198
2016-12-30,961.182658153127,15449532066.495375,2166286736.149052,7,0.008550857381045657,0.12297394520337916
2016-12-31,968.970597019287,15576503794.393776,2161330105.738835,7,0.008386559558005668,0.1218485931206446
2017-01-01,997.257357977791,16033166928.507767,2147253669.8368666,7,0.008200342371556682,0.11810803046175833
2017-01-02,1017.07788609001,16353848176.394016,2197832750.3008513,7,0.008237772742321051,0.11847081453078943
2017-01-03,1032.60905318527,16605694521.70078,2336421390.499564,7,0.009391232568023829,0.12334532220841858
2017-01-04,1134.49644535359,18246345823.222515,2533203668.772298,7,0.009756427564257045,0.12190849805228926
2017-01-05,1000.49812893045,16092973484.822357,2363378158.8767614,7,0.010219703181639913,0.12805229356819303
2017-01-06,892.463955639977,14357044093.610928,2298186852.5813704,7,0.011345928261817663,0.13798588923840646
2017-01-07,903.453283635301,14535387579.870792,2271290797.4177337,7,0.010985343430121546,0.13514215875559393
2017-01-08,912.484997077732,14682600907.602928,2310665664.149587,7,0.011439746804032182,0.13597536732522922
2017-01-09,903.508666803039,14539700661.885653,2313599336.423813,7,0.011471753338948423,0.1372787131692836
2017-01-10,906.498947399182,14589634708.700304,2404609133.5808635,7,0.011724632712095515,0.14149550611944664
2017-01-11,788.314655990649,12689026925.135504,2218265882.028949,7,0.01265032252408323,0.14880407265917855
2017-01-12,807.109833547633,12993296880.857473,2234282816.1649547,7,0.012107725240435387,0.1467260628819327
2017-01-13,826.746927410871,13310975741.1082,2250686673.009474,7,0.01186944241862509,0.14463022093112826
2017-01-14,820.045157276447,13204837500.057323,2271181540.4803042,7,0.01192479199845943,0.14675489442932377
2017-01-15,824.547065166569,13279051045.178684,2266374437.8744736,7,0.01197187876651648,0.1457904410751035
2017-01-16,830.838035067212,13382120128.68228,2229714048.436965,7,0.011571010068954498,0.14282204276194793
2017-01-17,906.026828112215,14594958398.362688,2325437683.348875,7,0.011306110322216182,0.13743399812385765
2017-01-18,881.259815371128,14197645178.668123,2311472920.2180243,7,0.011621723198904688,0.14001189563081368
2017-01-19,902.263869959088,14537996019.982504,2315896961.1154175,7,0.011564881339102101,0.13741020924440164
2017-01-20,895.174516189363,14425881540.143623,2330674513.5123844,7,0.011898052568701084,0.13909030626874364
2017-01-21,924.46825949737,14900046542.109077,2380114426.443075,7,0.011857804429419987,0.13773682032097972
2017-01-22,922.467077381648,14869799008.144333,2355667434.941971,7,0.011603766904187351,0.1367549286822043
2017-01-23,919.115744126242,14817362335.954388,2358739689.910926,7,0.011749130514606186,0.13732683273299867
2017-01-24,887.743193804792,14313248721.796082,2290707628.539269,7,0.01187955399836046,0.1379615544757201
2017-01-25,895.690033255406,14443045315.825674,2269410262.025286,7,0.01173770978409851,0.1357915508857321
2017-01-26,916.6674685564,14783083522.672855,2284458218.648112,7,0.01159184260216072,0.13384811083352316
2017-01-27,920.454463471654,14846112302.752869,2288222832.528373,7,0.011444480849280823,0.13354605325868188
2017-01-28,922.774948568089,14885292937.069485,2293442257.4810567,7,0.011447941449963106,0.1335047214773172
2017-01-29,915.63202314436,14771981709.629528,2285545307.9620686,7,0.01146202295315718,0.1339904257871005
2017-01-30,920.313260783168,14849161141.890284,2335305916.7505755,7,0.011495369291546875,0.135896324790376
2017-01-31,968.499105669199,15628390267.653969,2334282414.7711573,7,0.011054310877568304,0.12995184269293314
2017-02-01,987.532590414962,15937898190.3776,2362363636.4705677,7,0.010858183994124353,0.12908906215783006
2017-02-02,1007.7043659848,16265430337.177128,2369056743.4022684,7,0.01074517778237494,0.12713291936386414
2017-02-03,1015.30203945061,16389955943.816654,2368593881.1649666,7,0.010791967645134052,0.12626743022590167
2017-02-04,1033.78597299825,16690201716.68176,2405519493.2051864,7,0.011023536034952267,0.12597164918598158
2017-02-05,1014.56787574518,16381947061.863184,2378947542.3594394,7,0.011082974699297364,0.1268035236349548
2017-02-06,1023.3174811806,16524823455.991669,2400473887.137289,7,0.011078341106053628,0.12683942786287625
2017-02-07,1053.62445902981,17016217921.256577,2407929756.1299343,7,0.010902271876991897,0.1239657871286282
2017-02-08,1052.36764535359,16997840733.154907,2389938337.650427,7,0.010833469915689868,0.12327035133432397
2017-02-09,982.751939450614,15875484012.417988,2305290464.676765,7,0.011182776010717984,0.12679825425375085
2017-02-10,996.650153126827,16101828644.843328,2346996401.501313,7,0.011411595890747032,0.12721657859541224
2017-02-11,1011.37532220923,16341484984.268703,2364613671.7423205,7,0.011354366408426688,0.12640870313075542
2017-02-12,1006.29646487434,16261183420.522734,2351440210.6245937,7,0.011392008581879914,0.12633577389323944
2017-02-13,999.953184979545,16160716998.968723,2335154665.855466,7,0.011389395380633913,0.12625275024461316
2017-02-14,1012.2134635301,16360999468.01771,2509274979.4919314,7,0.012936101947047876,0.13297501244466994
2017-02-15,1013.90384050263,16390083679.675186,2512952509.435151,7,0.012835799600444103,0.13293909424364395
2017-02-16,1036.80686475745,16762275451.099981,2472222759.582311,7,0.012428044629836552,0.1285306605092151
2017-02-17,1058.66992033898,17117738325.423428,2451006963.2525334,7,0.012066303530949254,0.1252511046107224
2017-02-18,1060.66880488019,17152060499.02682,2410996999.8795433,7,0.012160511518604577,0.12324234082603527
2017-02-19,1058.78640035067,17123393628.768436,2448243774.3496127,7,0.012147316353032208,0.1250914128400709
2017-02-20,1088.68842922268,17609003081.472546,2424121607.4081726,7,0.011667565522489048,0.12100566661743331
2017-02-21,1128.85529316189,18260629743.43725,2430592525.7027493,7,0.01135020936529977,0.11746974123069885
2017-02-22,1129.70179064874,18276271622.23027,2431425411.8386073,7,0.011272763043285174,0.11741650497582415
2017-02-23,1188.86178550555,19235588833.46992,2481935879.870212,7,0.011147841457902954,0.11428263177459015
2017-02-24,1185.48889158387,19183431396.255405,2429464228.29194,7,0.01111572617355953,0.11240808591758618
2017-02-25,1151.60473687902,18637526262.688423,2467167242.5777426,7,0.011849056998106806,0.11690135381317528
2017-02-26,1181.71086586791,19127391989.752533,2561205219.759586,7,0.012404901852543738,0.11808994353200032
2017-02-27,1194.15245014611,19330923262.65187,2628598737.452278,7,0.013111259226826957,0.11970200159365087
2017-02-28,1188.39994073641,19240074535.18168,2631330339.5037456,7,0.013171790238927363,0.12030915958898099
2017-03-01,1228.45965061368,19890848403.357536,2761860191.6753073,7,0.014054742739119016,0.12192185230692068
2017-03-02,1262.93146738749,20451484173.712143,3041980133.925193,7,0.015206336767590173,0.12948197396908787
2017-03-03,1289.36319111631,20881944223.053173,3136120759.480354,7,0.015243729091443562,0.13057341470934528
2017-03-04,1268.94066440678,20553283951.317654,3014863698.97382,7,0.014724269946147665,0.12792111385709748
2017-03-05,1276.27368293396,20674403461.6224,3077265540.4970703,7,0.015123019053452445,0.1295599707213195
2017-03-06,1282.25465663355,20773565472.502632,3130761092.1053157,7,0.015387765335685692,0.1309704786555514
2017-03-07,1234.47646206897,20001880903.960197,3106801530.671129,7,0.015260807655896772,0.13444304059565026
2017-03-08,1152.13938924606,18669841118.503212,2827366075.206835,7,0.014475522956113474,0.13152248335002814
2017-03-09,1193.45552659264,19341556300.89032,2942248488.8714504,7,0.014913071423677766,0.13203528376910112
2017-03-10,1098.53014903565,17805304675.138165,3013297164.504896,7,0.017460551284380937,0.14474061167580118
2017-03-11,1176.822921391,19076489140.277233,3265858262.3640223,7,0.018223826081207664,0.14617346170071374
2017-03-12,1231.74835663355,19969225806.410828,3480318711.877152,7,0.01885094362263365,0.14841732679126876
2017-03-13,1239.39629631794,20095461364.369675,4048118023.238575,7,0.02303122400144534,0.1676685117085945
2017-03-14,1246.53656487434,20213663790.264263,4029838797.468102,7,0.022924514493562486,0.16622345648632764
